KO_ID	KO_function	5492_S3	5501_S5
K03119	taurine dioxygenase [EC:1.14.11.17]	55.019168045521255	142.6144553175696
K03149	thiazole synthase [EC:2.8.1.10]	98.48226425729507	124.07428859274874
K03153	glycine oxidase [EC:1.4.3.19]	43.02201244981248	82.97978616596818
K03154	sulfur carrier protein	63.808271497077556	113.66621542311225
K03168	DNA topoisomerase I [EC:5.6.2.1]	0.0	20.00259305433827
K03169	DNA topoisomerase III [EC:5.6.2.1]	14.35140854966487	130.74070878293332
K03177	tRNA pseudouridine55 synthase [EC:5.4.99.25]	121.36776007872005	129.54028830993627
K03179	4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]	70.2224832350286	100.6307137722097
K03181	chorismate--pyruvate lyase [EC:4.1.3.40]	9.854310477077819	50.77295390628616
K03182	4-hydroxy-3-polyprenylbenzoate decarboxylase [EC:4.1.1.98]	13.84135626848986	32.150201397420645
K03183	demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]	36.582062027048	98.89299437518484
K03185	2-octaprenyl-6-methoxyphenol hydroxylase [EC:1.14.13.-]	0.0	14.105122135357028
K03186	flavin prenyltransferase [EC:2.5.1.129]	23.052219546814737	24.213805816274892
K03187	urease accessory protein	99.5849238582417	46.507182403415726
K03188	urease accessory protein	66.12662575905702	139.1381834025737
K03189	urease accessory protein	45.08457359027154	135.4602748565386
K03190	urease accessory protein	81.22662762082254	139.64296924762692
K03192	urease accessory protein	50.06622431821224	120.1674640452075
K03194	type IV secretion system protein VirB1	126.30889030750403	80.64121567017855
K03195	type IV secretion system protein VirB10	303.6087847224803	190.56975145988972
K03196	type IV secretion system protein VirB11 [EC:7.4.2.8]	308.33920437133276	177.6165151618987
K03197	type IV secretion system protein VirB2	26.449048608375904	24.27013760947867
K03198	type IV secretion system protein VirB3	236.81311253093568	223.0570677714358
K03199	type IV secretion system protein VirB4 [EC:7.4.2.8]	383.1362806355461	224.64555170872552
K03200	type IV secretion system protein VirB5	365.7060711701107	225.79735209778937
K03201	type IV secretion system protein VirB6	351.68880732661887	135.58579841242235
K03202	type IV secretion system protein VirB7	292.97257204707273	137.71542644733745
K03203	type IV secretion system protein VirB8	232.74665931098934	149.48894212353147
K03204	type IV secretion system protein VirB9	224.07563107993548	115.84794556027384
K03205	type IV secretion system protein VirD4 [EC:7.4.2.8]	375.4327042238377	395.8971082904858
K03208	colanic acid biosynthesis glycosyl transferase WcaI	61.591318090903286	68.19601225272308
K03210	preprotein translocase subunit YajC	245.8836083377471	220.6728892443644
K03215	23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	35.026584851945685	117.4898774105692
K03216	tRNA (cytidine/uridine-2'-O-)-methyltransferase [EC:2.1.1.207]	53.799907421189964	138.05038379183316
K03217	YidC/Oxa1 family membrane protein insertase	223.841831385686	154.0284686244703
K03218	23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]	70.37560051945273	168.76283205698718
K03219	type III secretion protein C	39.41443296515439	110.23031783089043
K03220	type III secretion protein D	31.04657137921719	128.0515652654269
K03222	type III secretion protein J	55.656857906881726	137.64943899598873
K03223	type III secretion protein L	58.794367726789375	126.61829816902403
K03224	ATP synthase in type III secretion protein N [EC:7.4.2.8]	61.605223355609	93.60254819479994
K03225	type III secretion protein Q	44.82073214935126	119.43999992470637
K03226	type III secretion protein R	38.849795547455564	118.34758610564879
K03227	type III secretion protein S	42.85042785825054	111.33832596509355
K03228	type III secretion protein T	53.0226270300403	133.6486213160635
K03229	type III secretion protein U	59.26236554694182	137.79920850761246
K03230	type III secretion protein V	32.56427723357163	105.70771009378072
K03269	UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]	144.98525453387919	139.1643305830369
K03270	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase) [EC:3.1.3.45]	71.92300945357252	109.50973229871379
K03271	D-sedoheptulose 7-phosphate isomerase [EC:5.3.1.28]	185.79164832355647	262.288968107574
K03272	D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase [EC:2.7.1.167 2.7.7.70]	13.286799171623528	11.71391548543236
K03273	D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83]	298.69261623678557	178.41312832092868
K03274	ADP-L-glycero-D-manno-heptose 6-epimerase [EC:5.1.3.20]	102.84034952599042	95.65443963681834
K03282	large conductance mechanosensitive channel	222.5653360543354	111.18084474419925
K03284	magnesium transporter	138.13416248791077	57.38252961345397
K03286	OmpA-OmpF porin, OOP family	675.5817674482586	538.1140367442977
K03288	MFS transporter, MHS family, citrate/tricarballylate:H+ symporter	24.89767527930421	109.46279981874841
K03292	glycoside/pentoside/hexuronide:cation symporter, GPH family	94.52836797945078	38.756615517408264
K03294	basic amino acid/polyamine antiporter, APA family	32.80080618464732	69.52780949030229
K03297	small multidrug resistance pump	144.6860124405491	243.65012995582552
K03298	drug/metabolite transporter, DME family	42.51122307007857	109.57766369893677
K03299	gluconate:H+ symporter, GntP family	7.832090541531443	19.896722607953013
K03300	citrate-Mg2+:H+ or citrate-Ca2+:H+ symporter, CitMHS family	0.0	17.057425061463135
K03303	lactate permease	47.85110369764389	104.16184349719694
K03305	proton-dependent oligopeptide transporter, POT family	32.52278057686392	76.9346178566908
K03307	solute:Na+ symporter, SSS family	55.4394138320067	133.61510421953838
K03310	alanine or glycine:cation symporter, AGCS family	17.071860036314742	0.0
K03313	Na+:H+ antiporter, NhaA family	145.73633804381393	122.76539150015034
K03316	monovalent cation:H+ antiporter, CPA1 family	44.348909385325605	43.88415450971124
K03320	ammonium transporter, Amt family	107.73904678368103	61.950702657694386
K03321	sulfate permease, SulP family	52.14800978595068	133.53653450569558
K03322	manganese transport protein	22.201488280349967	98.79968482921815
K03324	phosphate:Na+ symporter	43.43297477877234	87.623239164418
K03325	arsenite transporter	157.08058368900015	146.75369924700578
K03327	multidrug resistance protein, MATE family	114.82559201526078	221.0209415411673
K03335	inosose dehydratase [EC:4.2.1.44]	2.2012352774453174	0.0
K03337	5-deoxy-glucuronate isomerase [EC:5.3.1.30]	0.0	5.436648225393107
K03342	para-aminobenzoate synthetase / 4-amino-4-deoxychorismate lyase [EC:2.6.1.85 4.1.3.38]	55.98277499941084	61.71783467221301
K03378	morphine 6-dehydrogenase [EC:1.1.1.218]	104.57767090773123	102.88274649997939
K03381	catechol 1,2-dioxygenase [EC:1.13.11.1]	72.85486140468146	43.83053570010127
K03387	NADH-dependent peroxiredoxin subunit F [EC:1.8.1.-]	24.556996294014446	101.30293556535966
K03392	aminocarboxymuconate-semialdehyde decarboxylase [EC:4.1.1.45]	60.03701628917869	21.714400253730904
K03394	precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]	40.429298151261435	117.52796599126026
K03395	aminoglycoside 3-N-acetyltransferase I [EC:2.3.1.60]	10.852023180503462	3.458883185504816
K03396	S-(hydroxymethyl)glutathione synthase [EC:4.4.1.22]	5.133592638987139	10.879470090617799
K03406	methyl-accepting chemotaxis protein	1802.7181803186477	3485.465191015657
K03407	two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	45.57416640604144	137.47177061370743
K03408	purine-binding chemotaxis protein CheW	285.86008891485284	650.1681844987221
K03409	chemotaxis protein CheX	26.110381702936106	67.65177065414413
K03410	chemotaxis protein CheC	8.054375560995988	15.296784157381898
K03411	chemotaxis protein CheD [EC:3.5.1.44]	147.50750619451605	349.8082166882545
K03412	two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]	287.6304801238307	336.73949700988436
K03413	two-component system, chemotaxis family, chemotaxis protein CheY	349.0417469505361	497.185517644477
K03414	chemotaxis protein CheZ	156.76052354177685	298.29111488046897
K03415	two-component system, chemotaxis family, chemotaxis protein CheV	28.23438100435848	0.0
K03424	TatD DNase family protein [EC:3.1.21.-]	107.08611691157577	244.21605406107943
K03426	NAD+ diphosphatase [EC:3.6.1.22]	75.22523091901994	64.30538015844255
K03427	type I restriction enzyme M protein [EC:2.1.1.72]	149.71822414531368	192.03527529036072
K03429	processive 1,2-diacylglycerol beta-glucosyltransferase [EC:2.4.1.315]	43.13684045233924	52.40937434109172
K03431	phosphoglucosamine mutase [EC:5.4.2.10]	36.775799418542235	112.35264003597023
K03437	RNA methyltransferase, TrmH family	9.454723371824203	14.903551070808081
K03438	16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]	42.48289457951766	138.80944242206064
K03439	tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]	38.13389355252117	92.4734770541126
K03442	small conductance mechanosensitive channel	13.016662510578609	25.437019623875027
K03446	MFS transporter, DHA2 family, multidrug resistance protein	173.3160559983746	225.19885082733418
K03449	MFS transporter, CP family, cyanate transporter	90.59381555838189	35.42987813120514
K03453	bile acid:Na+ symporter, BASS family	0.0	13.84617105563909
K03455	monovalent cation:H+ antiporter-2, CPA2 family	233.8837434067948	237.94378552671694
K03457	nucleobase:cation symporter-1, NCS1 family	139.14599959345153	273.24423084221417
K03464	muconolactone D-isomerase [EC:5.3.3.4]	67.47370325781783	63.34192918943094
K03466	DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family	50.38582626903405	32.03023198117779
K03469	ribonuclease HI [EC:3.1.26.4]	95.5675374964188	176.50060305974512
K03470	ribonuclease HII [EC:3.1.26.4]	63.595588680461354	102.80216875103568
K03474	pyridoxine 5-phosphate synthase [EC:2.6.99.2]	39.700765872912406	117.47265957768248
K03477	DeoR family transcriptional regulator, ulaG and ulaABCDEF operon transcriptional repressor	89.16515917857545	0.0
K03478	chitin disaccharide deacetylase [EC:3.5.1.105]	37.34882382254638	74.93743469013499
K03495	tRNA uridine 5-carboxymethylaminomethyl modification enzyme	0.0	169.9988631099124
K03496	chromosome partitioning protein	325.51780424760904	305.3479910874069
K03497	ParB family transcriptional regulator, chromosome partitioning protein	727.9811876075414	424.29380075652887
K03498	trk system potassium uptake protein	123.403407160988	151.94235513743394
K03499	trk system potassium uptake protein	61.15186789872115	148.37085108967264
K03500	16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]	101.00371905462505	256.1379293519114
K03501	16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]	336.9620562378134	227.7373489881197
K03503	DNA polymerase V [EC:3.4.21.-]	1.8269884253516686	0.0
K03517	quinolinate synthase [EC:2.5.1.72]	56.621998822637124	23.496125526371916
K03521	electron transfer flavoprotein beta subunit	51.297955853296784	301.03509484589125
K03522	electron transfer flavoprotein alpha subunit	8.918892562670425	201.33929230976932
K03524	BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	81.56766519460042	21.52333785008487
K03525	type III pantothenate kinase [EC:2.7.1.33]	137.7017246928295	97.62442888120941
K03526	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]	37.81873411463543	105.22695658371208
K03527	4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4]	183.1675973754609	176.1199522356654
K03529	chromosome segregation protein	22.38628088122406	148.73063116594795
K03530	DNA-binding protein HU-beta	139.8176358316867	217.07686153388113
K03531	cell division protein FtsZ	168.87206886519363	165.55606408702693
K03534	L-rhamnose mutarotase [EC:5.1.3.32]	61.24968286964523	65.69321012016795
K03535	MFS transporter, ACS family, glucarate transporter	39.414871239973195	56.4181814372696
K03536	ribonuclease P protein component [EC:3.1.26.5]	122.74087508603439	94.97330985816743
K03543	membrane fusion protein, multidrug efflux system	75.51269935699031	87.30530739412909
K03544	ATP-dependent Clp protease ATP-binding subunit ClpX	26.050895857074742	245.85798591137475
K03545	trigger factor	55.9075311816552	167.74129760457737
K03546	DNA repair protein SbcC/Rad50	26.956013044236606	96.06606547043367
K03549	KUP system potassium uptake protein	75.81562694311486	115.48906269117128
K03550	holliday junction DNA helicase RuvA [EC:3.6.4.12]	166.00383907827592	140.41142719109277
K03551	holliday junction DNA helicase RuvB [EC:3.6.4.12]	2.359591938112432	170.04981166007968
K03553	recombination protein RecA	308.62503923952397	199.47624161554063
K03554	recombination associated protein RdgC	121.64114395774067	0.0
K03555	DNA mismatch repair protein MutS	32.97402434598844	79.88260564353746
K03557	Fis family transcriptional regulator, factor for inversion stimulation protein	216.37733388763542	84.66046882129638
K03558	membrane protein required for colicin V production	74.76129710173278	181.65713038855836
K03559	biopolymer transport protein ExbD	561.1157998434094	594.1568224280708
K03560	biopolymer transport protein TolR	37.29099146804686	103.36016752626354
K03561	biopolymer transport protein ExbB	331.91813064243706	327.9194164498001
K03562	biopolymer transport protein TolQ	36.937363454019696	138.1758646235658
K03564	thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]	43.827541645192376	123.06290112622128
K03565	regulatory protein	182.01061161856518	290.90562586547117
K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	616.8195332343205	1030.1479830614871
K03568	TldD protein	20.036829028692146	100.90384927008739
K03569	rod shape-determining protein MreB and related proteins	59.27525481093121	146.85916381395577
K03570	rod shape-determining protein MreC	141.63902629230725	162.94433673128404
K03571	rod shape-determining protein MreD	54.58159048211037	131.8435045707042
K03572	DNA mismatch repair protein MutL	0.0	12.711310792479921
K03574	8-oxo-dGTP diphosphatase [EC:3.6.1.55]	189.76658179270336	359.7380997968873
K03575	A/G-specific adenine glycosylase [EC:3.2.2.31]	17.80328094415134	23.70316676252323
K03576	LysR family transcriptional regulator, regulator for metE and metH	68.59510906805968	0.0
K03577	TetR/AcrR family transcriptional regulator, acrAB operon repressor	59.508616230361895	99.10584609588352
K03578	ATP-dependent helicase HrpA [EC:3.6.4.13]	37.650576035293234	77.01406341563083
K03579	ATP-dependent helicase HrpB [EC:3.6.4.13]	14.954554386670475	27.585553095644624
K03580	ATP-dependent helicase HepA [EC:3.6.4.-]	10.816761979172377	0.0
K03581	exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]	91.87204406742507	69.56814108892524
K03583	exodeoxyribonuclease V gamma subunit [EC:3.1.11.5]	23.13624878252915	0.0
K03584	DNA repair protein RecO (recombination protein O)	48.02468044747313	146.81129140266654
K03585	membrane fusion protein, multidrug efflux system	259.681595320758	362.854207118248
K03586	cell division protein FtsL	47.574831189135715	117.90199457192199
K03587	cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]	105.98082766171632	149.22063445472622
K03588	cell division protein FtsW	39.46547205996244	100.87430551961306
K03589	cell division protein FtsQ	59.45434983916084	124.81151518177248
K03590	cell division protein FtsA	74.62365888704551	140.0387016970391
K03592	PmbA protein	37.64266716697209	123.36160702852253
K03593	ATP-binding protein involved in chromosome partitioning	51.8250012444918	103.52121621377333
K03594	bacterioferritin [EC:1.16.3.1]	320.84810558274376	361.16209575250497
K03595	GTPase	74.42322784377316	107.57499047896673
K03596	GTP-binding protein LepA	7.4083186349128916	23.742366171142475
K03597	sigma-E factor negative regulatory protein RseA	165.60287738381788	186.77638089555109
K03598	sigma-E factor negative regulatory protein RseB	54.18548965382452	105.96179062027512
K03599	stringent starvation protein A	39.043054820965644	132.96076248361692
K03600	stringent starvation protein B	65.21120911365324	118.37217385459743
K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	42.90007244227148	96.89053477597018
K03602	exodeoxyribonuclease VII small subunit [EC:3.1.11.6]	216.1310035178847	177.0396109498163
K03606	putative colanic acid biosysnthesis UDP-glucose lipid carrier transferase	29.574366419687717	0.0
K03607	ProP effector	55.513741256959406	108.94833695347477
K03608	cell division topological specificity factor	197.15143280322755	185.88109630959343
K03609	septum site-determining protein MinD	51.02162358004059	144.43905427582303
K03610	septum site-determining protein MinC	104.31325174091344	162.10967771571407
K03611	protein dithiol:quinone oxidoreductase [EC:1.8.5.9]	43.86499422061748	108.92575723962705
K03616	Na+-translocating ferredoxin:NAD+ oxidoreductase subunit B [EC:7.2.1.2]	25.32308075570194	55.66608684366876
K03618	hydrogenase-1 operon protein HyaF	7.288589923048588	0.0
K03619	hydrogenase-1 operon protein HyaE	8.94381446259426	0.0
K03620	Ni/Fe-hydrogenase 1 B-type cytochrome subunit	10.831165283444905	0.0
K03621	phosphate acyltransferase [EC:2.3.1.274]	63.789684660443704	99.57826839649086
K03624	transcription elongation factor GreA	17.4611875264918	121.0540329043441
K03625	transcription antitermination protein NusB	107.15789437394635	111.36725021537718
K03628	transcription termination factor Rho	28.85414144131331	0.0
K03629	DNA replication and repair protein RecF	0.0	39.04199148457143
K03630	DNA repair protein RadC	309.8334824444638	247.7246254342945
K03631	DNA repair protein RecN (Recombination protein N)	39.14407716670007	152.16575972345026
K03634	outer membrane lipoprotein carrier protein	92.17766106721048	222.77863447882376
K03635	molybdopterin synthase catalytic subunit [EC:2.8.1.12]	136.04653999644918	149.35758672102483
K03636	sulfur-carrier protein	169.39132491756354	217.73137416640694
K03637	cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]	101.61515227002258	142.62661033855287
K03638	molybdopterin adenylyltransferase [EC:2.7.7.75]	8.19456373826539	26.6183637634132
K03639	GTP 3',8-cyclase [EC:4.1.99.22]	31.55907401506097	125.1850951588478
K03640	peptidoglycan-associated lipoprotein	53.004558154555944	230.77379712978507
K03641	TolB protein	53.135442952717085	79.99153086672518
K03642	rare lipoprotein A	246.26395119413863	173.16250104935372
K03643	LPS-assembly lipoprotein	76.71418992957734	167.27511303002825
K03644	lipoyl synthase [EC:2.8.1.8]	111.79284979863007	242.88158656405744
K03646	colicin import membrane protein	84.38433792556054	30.888343595165367
K03647	protein involved in ribonucleotide reduction	0.0	4.1465924834226175
K03648	uracil-DNA glycosylase [EC:3.2.2.27]	253.68278842470286	233.37264315397618
K03650	tRNA modification GTPase [EC:3.6.-.-]	79.4883101599481	167.66798296131785
K03651	3',5'-cyclic-AMP phosphodiesterase [EC:3.1.4.53]	52.18281279088028	163.38275060762882
K03652	DNA-3-methyladenine glycosylase [EC:3.2.2.21]	112.29802129205021	49.82152978580459
K03653	N-glycosylase/DNA lyase [EC:3.2.2.- 4.2.99.18]	17.466685883309527	34.597440771491506
K03654	ATP-dependent DNA helicase RecQ [EC:3.6.4.12]	0.0	103.06231610698394
K03655	ATP-dependent DNA helicase RecG [EC:3.6.4.12]	50.046741010358126	89.38578129322244
K03657	DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]	0.0	71.59356491934733
K03664	SsrA-binding protein	60.11144332204475	154.5813191394926
K03665	GTPase	72.31815404589007	126.72816332353563
K03666	host factor-I protein	78.64666313518218	214.59676728762693
K03668	heat shock protein HslJ	51.56211603953983	57.75093996824818
K03669	membrane glycosyltransferase [EC:2.4.1.-]	56.396825173685016	113.31312167648153
K03670	periplasmic glucans biosynthesis protein	50.915760289716644	154.7375613600055
K03671	thioredoxin 1	43.70251379233707	262.6168118809143
K03672	thioredoxin 2 [EC:1.8.1.8]	129.06617680051616	145.96481915932193
K03673	protein dithiol oxidoreductase (disulfide-forming) [EC:1.8.4.15]	285.03959861088555	144.86388187212316
K03676	glutaredoxin 3	137.30538480555157	236.52658271112156
K03684	ribonuclease D [EC:3.1.13.5]	8.30696130770606	22.99747059699922
K03685	ribonuclease III [EC:3.1.26.3]	62.50683434422043	144.09914092980156
K03686	molecular chaperone DnaJ	38.703929719124375	128.6969990158474
K03687	molecular chaperone GrpE	256.7066854586268	264.93983078570955
K03688	ubiquinone biosynthesis protein	11.890634893156628	129.00615097308864
K03690	ubiquinone biosynthesis protein UbiJ	208.52267219293557	142.76334898409604
K03695	ATP-dependent Clp protease ATP-binding subunit ClpB	0.0	35.71610858138998
K03699	putative hemolysin	122.30548889671752	336.0310024124644
K03701	excinuclease ABC subunit A	100.87667912191978	168.4766229688779
K03703	excinuclease ABC subunit C	41.07413986080147	155.3463164267207
K03704	cold shock protein	395.02669639129334	269.9620120214402
K03705	heat-inducible transcriptional repressor	150.54779869097982	250.6912836751647
K03708	transcriptional regulator of stress and heat shock response	1.7518840586747255	0.0
K03710	GntR family transcriptional regulator	196.57753184958582	200.57121888366316
K03711	Fur family transcriptional regulator, ferric uptake regulator	115.82922142874028	100.69960646583206
K03716	spore photoproduct lyase [EC:4.1.99.14]	14.111034733133303	0.0
K03717	LysR family transcriptional regulator, transcriptional activator of nhaA	213.54643714664684	314.45821135750015
K03719	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	854.806186357353	1291.197651718578
K03722	ATP-dependent DNA helicase DinG [EC:3.6.4.12]	105.4118473389948	280.7584904485781
K03723	transcription-repair coupling factor (superfamily II helicase) [EC:3.6.4.-]	16.438174413071533	117.83282417131757
K03724	ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]	44.71496846694068	143.8178451190669
K03733	integrase/recombinase XerC	47.77775243024217	94.94017727900204
K03734	FAD:protein FMN transferase [EC:2.7.1.180]	143.7208117600457	47.256200858138556
K03735	ethanolamine ammonia-lyase large subunit [EC:4.3.1.7]	6.8990632170448025	0.0
K03736	ethanolamine ammonia-lyase small subunit [EC:4.3.1.7]	10.057968816743175	0.0
K03738	aldehyde:ferredoxin oxidoreductase [EC:1.2.7.5]	10.364940484150342	0.0
K03741	arsenate reductase (thioredoxin) [EC:1.20.4.4]	243.42496629058485	266.608614764961
K03743	nicotinamide-nucleotide amidase [EC:3.5.1.42]	143.81125574538078	186.47344530229253
K03744	LemA protein	223.03604320973133	219.49774010673337
K03745	SlyX protein	47.41555813566564	95.43626875930974
K03746	DNA-binding protein H-NS	660.4056651406823	752.3534805943365
K03747	Smg protein	30.729499469394852	0.0
K03749	DedD protein	198.45059889566	140.0937090415593
K03750	molybdopterin molybdotransferase [EC:2.10.1.1]	110.24888729831271	165.54598118737118
K03752	molybdenum cofactor guanylyltransferase [EC:2.7.7.77]	53.974559936483544	82.85428397215999
K03753	molybdopterin-guanine dinucleotide biosynthesis adapter protein	41.713602743019834	75.91624499146117
K03760	lipid A ethanolaminephosphotransferase [EC:2.7.8.43]	250.2443033337726	167.19163003881084
K03761	MFS transporter, MHS family, alpha-ketoglutarate permease	11.209237079411757	30.59294881457308
K03767	peptidyl-prolyl cis-trans isomerase A (cyclophilin A) [EC:5.2.1.8]	0.0	60.9808217039447
K03769	peptidyl-prolyl cis-trans isomerase C [EC:5.2.1.8]	91.32690987916303	167.39862855081105
K03770	peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]	29.85183422315628	130.1401781153017
K03771	peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]	45.320445129119015	113.66192164592836
K03772	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]	18.593470520873076	68.15796639618311
K03774	FKBP-type peptidyl-prolyl cis-trans isomerase SlpA [EC:5.2.1.8]	202.84952340883484	205.20749422473094
K03775	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8]	29.451370568265055	69.9859619244477
K03776	aerotaxis receptor	12.269842219335837	0.0
K03778	D-lactate dehydrogenase [EC:1.1.1.28]	61.20535734819796	0.0
K03779	L(+)-tartrate dehydratase alpha subunit [EC:4.2.1.32]	6.495471873673929	0.0
K03780	L(+)-tartrate dehydratase beta subunit [EC:4.2.1.32]	9.851601141834301	0.0
K03781	catalase [EC:1.11.1.6]	378.02830715187633	145.13547930056185
K03782	catalase-peroxidase [EC:1.11.1.21]	37.16937020582863	122.96264890570352
K03786	3-dehydroquinate dehydratase II [EC:4.2.1.10]	59.22917619020872	208.7706457009554
K03787	5'-nucleotidase [EC:3.1.3.5]	46.182372325045975	65.34308570203753
K03789	[ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]	93.03661994731917	242.0080912951525
K03790	[ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267]	342.6114784169506	439.99381545183815
K03791	putative chitinase	95.0340773556031	142.33234774796432
K03793	pteridine reductase [EC:1.5.1.33]	13.326184140567909	0.0
K03795	sirohydrochlorin cobaltochelatase [EC:4.99.1.3]	130.96846880837148	288.6849099404458
K03797	carboxyl-terminal processing protease [EC:3.4.21.102]	263.1942683855622	300.91322420492514
K03799	heat shock protein HtpX [EC:3.4.24.-]	81.8591777138534	23.55053473277693
K03801	lipoyl(octanoyl) transferase [EC:2.3.1.181]	57.289152704770856	120.78546889063234
K03802	cyanophycin synthetase [EC:6.3.2.29 6.3.2.30]	0.0	124.83330449882511
K03805	thiol:disulfide interchange protein DsbG	21.253360396197245	0.0
K03806	N-acetyl-anhydromuramoyl-L-alanine amidase [EC:3.5.1.28]	52.70075401879377	130.85651259444555
K03808	paraquat-inducible protein A	0.0	4.159836970258545
K03809	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	40.62925107654962	82.40937602485052
K03810	virulence factor	11.087894719350945	14.957533035702259
K03811	nicotinamide mononucleotide transporter	111.68732517521158	106.36820410745824
K03813	molybdenum transport protein [EC:2.4.2.-]	12.472823225190313	0.0
K03814	monofunctional glycosyltransferase [EC:2.4.1.129]	59.27409935913619	132.5356571803347
K03818	putative colanic acid biosynthesis acetyltransferase WcaF [EC:2.3.1.-]	0.0	8.415632383850944
K03820	apolipoprotein N-acyltransferase [EC:2.3.1.269]	148.6554475528783	116.2468609589418
K03821	polyhydroxyalkanoate synthase subunit PhaC [EC:2.3.1.-]	199.38358637698127	160.1546632862778
K03824	putative acetyltransferase [EC:2.3.1.-]	55.74650502890991	135.57930434145766
K03826	putative acetyltransferase [EC:2.3.1.-]	74.9065453610011	15.851557259202952
K03827	putative acetyltransferase [EC:2.3.1.-]	138.28630361478395	108.43329731216149
K03828	putative acetyltransferase [EC:2.3.1.-]	64.33420127964288	81.73268955791228
K03829	putative acetyltransferase [EC:2.3.1.-]	215.34312484475296	307.59931886668375
K03830	putative acetyltransferase [EC:2.3.1.-]	197.49794881224048	63.82595109705748
K03831	molybdopterin adenylyltransferase [EC:2.7.7.75]	22.201587888263333	53.754309255129144
K03832	periplasmic protein TonB	696.0560545108656	1107.830294924217
K03841	fructose-1,6-bisphosphatase I [EC:3.1.3.11]	109.0272958488087	79.38978256078767
K03855	ferredoxin like protein	30.41489783582395	0.0
K03862	vanillate monooxygenase [EC:1.14.13.82]	14.113146420896635	16.741437240048537
K03863	vanillate monooxygenase ferredoxin subunit	6.656219124261796	0.0
K03885	NADH dehydrogenase [EC:1.6.99.3]	185.83553557018493	153.45077401559288
K03892	ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor	337.6966845204603	247.8974446254278
K03893	arsenical pump membrane protein	95.13531883874691	145.22992103653226
K03896	acetyl CoA:N6-hydroxylysine acetyl transferase [EC:2.3.1.102]	61.1000917053542	46.73987949229278
K03919	DNA oxidative demethylase [EC:1.14.11.33]	46.619232711480635	126.78449511673938
K03924	MoxR-like ATPase [EC:3.6.3.-]	219.61335593386073	187.91218109003412
K03925	MraZ protein	127.3678817992316	209.83932625408602
K03926	periplasmic divalent cation tolerance protein	12.12560996078383	0.0
K03928	carboxylesterase [EC:3.1.1.1]	37.99735102488092	149.26831460733555
K03929	para-nitrobenzyl esterase [EC:3.1.1.-]	100.88126108593454	95.91561237239263
K03932	polyhydroxybutyrate depolymerase	103.72652128803031	146.05492439395732
K03937	NADH dehydrogenase (ubiquinone) Fe-S protein 4	4.887939603047248	11.296778236327246
K03939	NADH dehydrogenase (ubiquinone) Fe-S protein 6	3.5879368041425774	20.8364616731132
K03953	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 9	13.617597051907518	33.89191550257184
K03969	phage shock protein A	0.0	7.42735868305974
K03970	phage shock protein B	0.0	2.4946418196981597
