contig_ID	coverage	taxid	domain	phylum	class	order	family	genus	species
c_5492_S3_8082	49.1540	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8083	16.9329	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8084	9.2698	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8085	27.8700	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5492_S3_8086	54.3951	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5492_S3_8087	518.3814	1164594	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia yuzhufengensis
c_5492_S3_8088	14.3426	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8089	286.0038	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_8090	20.8953	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8091	247.9533	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8092	578.1155	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5492_S3_8093	17.1546	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8094	574.5342	3870	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lupinus	Lupinus albus
c_5492_S3_8095	52.4192	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5492_S3_8096	155.3054	1955422	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. KIM
c_5492_S3_8097	54.8333	80840	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
c_5492_S3_8098	351.2712	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_8099	18.6667	75682	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	NA
c_5492_S3_8100	23.1673	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_8101	66.1973	87882	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	NA
c_5492_S3_8102	12.4877	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5492_S3_8103	197.3459	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5492_S3_8104	169.5256	1549812	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. BSC265
c_5492_S3_8105	12.5104	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5492_S3_8106	77.6655	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_8107	64.6401	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_8108	10.7214	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8109	247.7033	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8110	290.2725	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8111	211.4436	75682	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	NA
c_5492_S3_8112	10.1036	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8113	271.7982	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_8114	8.8467	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8115	473.1071	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8116	226.8911	2609279	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_8117	147.0736	1926873	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	Xanthomonadaceae bacterium
c_5492_S3_8118	138.7554	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5492_S3_8119	49.2665	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_8120	63.2112	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8121	31.9383	1855730	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Pelomonas	Pelomonas sp. KK5
c_5492_S3_8122	217.2030	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8123	54.8164	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5492_S3_8124	282.0176	1549812	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. BSC265
c_5492_S3_8125	63.9062	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8126	282.0018	1844095	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. 24 E 13
c_5492_S3_8127	15.9339	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8128	60.0187	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5492_S3_8129	69.9643	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5492_S3_8130	19.7981	1386	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
c_5492_S3_8131	10.1557	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8132	116.6470	28211	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
c_5492_S3_8133	43.6534	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8134	54.2166	550	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae
c_5492_S3_8135	47.5896	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_8136	8.9085	1437444	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	Hydrogenophaga sp. T4
c_5492_S3_8137	13.0051	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8138	51.0407	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5492_S3_8139	29.3962	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5492_S3_8140	198.6156	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8141	317.8082	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_8142	34.2394	45677	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas lata
c_5492_S3_8143	13.2389	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8144	17.4037	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8145	9.0154	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8146	16.2954	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8147	10.7986	344880	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas dokdonensis
c_5492_S3_8148	317.9966	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_8149	246.6097	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_8150	9.7449	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8151	10.7261	1891241	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	Betaproteobacteria bacterium
c_5492_S3_8152	46.9698	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_8153	246.3027	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8154	431.2000	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8155	7.7316	2066053	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. UMB0893
c_5492_S3_8156	20.9121	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8157	230.7882	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8158	240.2044	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_8159	68.1662	1236	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
c_5492_S3_8160	11.8031	47229	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia timonae
c_5492_S3_8161	203.4632	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8162	296.9847	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_8163	176.2079	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8164	80.7825	2725995	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. ML15P13
c_5492_S3_8165	46.8901	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5492_S3_8166	10.6986	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8167	253.4278	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_8168	12.1897	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8169	223.0021	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8170	44.1610	1909293	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	Acetobacteraceae bacterium
c_5492_S3_8171	18.9100	2653152	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. 9I
c_5492_S3_8172	10.4572	344880	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas dokdonensis
c_5492_S3_8173	354.1928	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_8174	13.5024	2	Bacteria	NA	NA	NA	NA	NA	NA
c_5492_S3_8175	49.4821	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5492_S3_8176	46.1110	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8177	15.6747	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8178	13.7631	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8179	45.8164	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8180	216.6964	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_8181	127.0123	2609279	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_8182	73.8179	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_8183	13.6872	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8184	63.9266	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_8185	127.1513	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8186	302.3297	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_8187	62.7606	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5492_S3_8188	16.0413	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8189	324.5733	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8190	51.1078	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_8191	13.8536	1871070	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Oxalobacteraceae bacterium
c_5492_S3_8192	227.3527	2653152	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. 9I
c_5492_S3_8193	64.6916	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_8194	65.3647	2609279	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_8195	12.4690	80840	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
c_5492_S3_8196	218.4015	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_8197	8.2791	119060	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
c_5492_S3_8198	197.6207	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_8199	17.7425	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8200	53.6399	312063	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	NA
c_5492_S3_8201	370.6824	1882437	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp.
c_5492_S3_8202	290.2026	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_8203	10.5257	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8204	58.8820	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8205	47.0411	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8206	130.0455	80869	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax citrulli
c_5492_S3_8207	21.4284	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5492_S3_8208	12.8569	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_8209	43.2662	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8210	21.9388	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8211	242.3198	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_8212	82.0601	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_8213	16.3217	1871070	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Oxalobacteraceae bacterium
c_5492_S3_8214	239.4547	2653152	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. 9I
c_5492_S3_8215	360.1160	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_8216	225.1068	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_8217	20.4026	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_8218	77.3549	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_8219	226.5894	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8220	18.4403	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8221	77.1256	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_8222	143.0490	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5492_S3_8223	67.4297	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8224	242.4006	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8225	13.9154	68895	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus basilensis
c_5492_S3_8226	11.3237	976	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
c_5492_S3_8227	36.9848	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5492_S3_8228	47.4004	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5492_S3_8229	12.2872	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8230	199.2212	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5492_S3_8231	9.1512	1386	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
c_5492_S3_8232	453.5079	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8233	31.9430	1164594	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia yuzhufengensis
c_5492_S3_8234	29.4444	2728836	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas sp. G-1-1-14
c_5492_S3_8235	20.8673	2609279	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_8236	9.9024	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8237	13.0480	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8238	67.1600	114249	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Tepidimonas	Tepidimonas ignava
c_5492_S3_8239	132.5596	1164594	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia yuzhufengensis
c_5492_S3_8240	80.5002	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_8241	376.1744	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_8242	15.7000	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8243	43.6201	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8244	199.5072	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_8245	11.0399	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8246	131.8676	75682	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	NA
c_5492_S3_8247	12.7114	1871070	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Oxalobacteraceae bacterium
c_5492_S3_8248	11.2959	1871070	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Oxalobacteraceae bacterium
c_5492_S3_8249	383.9924	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5492_S3_8250	149.4582	2609279	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_8251	16.4764	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8252	148.4820	32040	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax konjaci
c_5492_S3_8253	62.7006	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_8254	16.2238	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8255	8.7917	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8256	218.6858	2653152	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. 9I
c_5492_S3_8257	314.2535	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_8258	20.4755	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8259	881.3412	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_8260	157.7378	1502852	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. LC238
c_5492_S3_8261	12.7859	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8262	76.7204	312063	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	NA
c_5492_S3_8263	47.6703	2728836	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas sp. G-1-1-14
c_5492_S3_8264	60.6622	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_8265	12.4067	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5492_S3_8266	20.9466	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8267	138.2708	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_8268	27.1617	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_8269	16.3816	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5492_S3_8270	23.4521	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8271	43.6337	1736487	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	Noviherbaspirillum sp. Root189
c_5492_S3_8272	276.2671	1502852	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. LC238
c_5492_S3_8273	56.1389	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_8274	65.4002	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_8275	13.0602	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8276	26.3202	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_8277	12.6459	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8278	20.1070	75682	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	NA
c_5492_S3_8279	210.2024	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_8280	18.0717	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8281	378.1159	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8282	60.7596	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5492_S3_8283	9.7621	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8284	174.6874	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5492_S3_8285	340.8939	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_8286	46.3459	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5492_S3_8287	528.8591	40324	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia
c_5492_S3_8288	87.3947	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8289	63.7300	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_8290	11.4236	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8291	58.8375	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_8292	16.4098	2609279	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_8293	10.3413	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8294	147.6506	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_8295	357.9338	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_8296	11.1096	1386	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
c_5492_S3_8297	14.9436	80840	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
c_5492_S3_8298	10.1403	2066053	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. UMB0893
c_5492_S3_8299	334.0681	2609279	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_8300	181.2520	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5492_S3_8301	49.2555	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8302	10.4840	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8303	15.4705	2044944	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NA	NA	Sphingobacteriales bacterium
c_5492_S3_8304	12.3084	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8305	47.7253	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5492_S3_8306	96.4378	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_8307	142.0644	40324	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia
c_5492_S3_8308	14.7564	1871070	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Oxalobacteraceae bacterium
