KO_ID	KO_function	5492_S3	5501_S5
K02435	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	164.62937901889518	84.93337296343618
K02437	glycine cleavage system H protein	47.982374541468644	132.26949259269773
K02439	thiosulfate sulfurtransferase [EC:2.8.1.1]	2.8004557905283183	0.0
K02444	DeoR family transcriptional regulator, glycerol-3-phosphate regulon repressor	55.99396331981585	106.35412760604916
K02448	nitric oxide reductase NorD protein	8.375266445959204	0.0
K02450	general secretion pathway protein A	10.737820620677272	0.0
K02451	general secretion pathway protein B	0.0	42.82095827721355
K02452	general secretion pathway protein C	75.35031316003627	195.48746229297265
K02453	general secretion pathway protein D	126.79929850747266	219.80674431424214
K02454	general secretion pathway protein E [EC:7.4.2.8]	34.87759890460384	92.0490332291745
K02455	general secretion pathway protein F	84.39910513641627	152.80942870097198
K02456	general secretion pathway protein G	580.5412601678394	326.2883347885119
K02457	general secretion pathway protein H	55.658801673757964	128.85077996397303
K02458	general secretion pathway protein I	172.05411737625053	194.90908156085803
K02459	general secretion pathway protein J	82.60896447591833	199.85468746636053
K02460	general secretion pathway protein K	147.34251593488628	244.72425879748326
K02461	general secretion pathway protein L	86.38570937828636	199.2882138872814
K02462	general secretion pathway protein M	128.4242466064708	253.01099630524402
K02463	general secretion pathway protein N	55.461872962799575	102.12541778061636
K02469	DNA gyrase subunit A [EC:5.6.2.2]	0.0	82.60194074444132
K02471	vitamin B12/bleomycin/antimicrobial peptide transport system ATP-binding/permease protein	28.149320544189003	64.26306032796039
K02472	UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase [EC:1.1.1.336]	63.61838538644783	17.880017975765472
K02473	UDP-N-acetylglucosamine 4-epimerase [EC:5.1.3.7]	83.6319991111714	43.19202246063596
K02474	UDP-N-acetyl-D-galactosamine dehydrogenase [EC:1.1.1.-]	40.411800169239356	28.552342910780563
K02477	two-component system, LytTR family, response regulator	472.00767206893954	96.37810889430494
K02478	two-component system, LytTR family, sensor kinase [EC:2.7.13.3]	76.29611839438024	44.27079498614141
K02480	two-component system, NarL family, sensor kinase [EC:2.7.13.3]	105.35954380265358	179.9054860042802
K02482	two-component system, NtrC family, sensor kinase [EC:2.7.13.3]	14.099008016972256	0.0
K02483	two-component system, OmpR family, response regulator	209.3075445383787	499.5438797785711
K02488	two-component system, cell cycle response regulator [EC:2.7.7.65]	69.04505226867317	57.043149343883165
K02492	glutamyl-tRNA reductase [EC:1.2.1.70]	25.30997276441436	54.2765912926711
K02493	release factor glutamine methyltransferase [EC:2.1.1.297]	61.27567077754124	138.53671478757246
K02494	outer membrane lipoprotein LolB	84.0021528137913	104.00665083826581
K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	40.9562701290884	174.12160098556103
K02496	uroporphyrin-III C-methyltransferase [EC:2.1.1.107]	102.0891819028644	128.07226970865256
K02498	HemY protein	122.31360666773455	150.67892240530446
K02500	imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]	120.8778231935251	27.291155908673545
K02501	imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10]	65.80680219993144	28.718421472695535
K02502	ATP phosphoribosyltransferase regulatory subunit	66.75090792232582	81.09130568477735
K02503	histidine triad (HIT) family protein	192.38691733470586	212.8465957405145
K02509	2-oxo-hept-3-ene-1,7-dioate hydratase [EC:4.2.1.-]	20.15583604050476	14.154438783165592
K02510	4-hydroxy-2-oxoheptanedioate aldolase [EC:4.1.2.52]	139.09753944186218	199.43438244615976
K02517	Kdo2-lipid IVA lauroyltransferase/acyltransferase [EC:2.3.1.241 2.3.1.-]	83.3797915378528	275.95707084878507
K02518	translation initiation factor IF-1	400.95817962772537	398.3312142347248
K02519	translation initiation factor IF-2	50.53507726894622	75.92808830218326
K02520	translation initiation factor IF-3	125.55015722452671	134.59245577625464
K02523	octaprenyl-diphosphate synthase [EC:2.5.1.90]	47.26380299958409	116.59087994780329
K02525	LacI family transcriptional regulator, kdg operon repressor	8.81323962016733	0.0
K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	24.43640573272753	122.02910788941402
K02528	16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]	36.4490571011887	104.19660197943146
K02529	LacI family transcriptional regulator	322.20200874151914	533.0692752624549
K02532	MFS transporter, OHS family, lactose permease	0.0	7.815637699325196
K02533	tRNA/rRNA methyltransferase [EC:2.1.1.-]	83.70309237946252	82.05850449570508
K02535	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC:3.5.1.108]	37.789256445433516	118.7221632191991
K02536	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]	26.242092455164308	120.00124008744923
K02553	regulator of ribonuclease activity A	12.341408537909036	0.0
K02554	2-keto-4-pentenoate hydratase [EC:4.2.1.80]	80.51069335416065	33.533048694807064
K02556	chemotaxis protein MotA	238.68956582360127	254.4090281574903
K02557	chemotaxis protein MotB	161.18352014831186	217.84122881447
K02558	UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase [EC:6.3.2.45]	22.536279814692154	67.79299703218511
K02563	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]	44.950212658613566	68.73348730245401
K02567	nitrate reductase (cytochrome) [EC:1.9.6.1]	14.189815623878573	0.0
K02568	nitrate reductase (cytochrome), electron transfer subunit	11.982060153368614	0.0
K02569	cytochrome c-type protein NapC	11.014125484481067	0.0
K02570	periplasmic nitrate reductase NapD	16.314420236055092	0.0
K02571	periplasmic nitrate reductase NapE	16.70028100700906	0.0
K02575	MFS transporter, NNP family, nitrate/nitrite transporter	88.74531176909198	244.27761430009468
K02586	nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]	23.290397990722276	0.0
K02587	nitrogenase molybdenum-cofactor synthesis protein NifE	13.219519527861076	0.0
K02588	nitrogenase iron protein NifH	34.14196068482555	0.0
K02591	nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]	26.60045691173391	0.0
K02592	nitrogenase molybdenum-iron protein NifN	10.967952428250728	0.0
K02593	nitrogen fixation protein NifT	7.354897361027053	0.0
K02596	nitrogen fixation protein NifX	9.404884453816997	0.0
K02597	nitrogen fixation protein NifZ	22.716445970947774	0.0
K02600	transcription termination/antitermination protein NusA	47.053045628235914	113.83255783931077
K02601	transcription termination/antitermination protein NusG	57.78102696920506	141.74059362743407
K02609	ring-1,2-phenylacetyl-CoA epoxidase subunit PaaA [EC:1.14.13.149]	23.816942571903052	3.8782354988092065
K02610	ring-1,2-phenylacetyl-CoA epoxidase subunit PaaB	16.81983720026259	1.959979547708308
K02611	ring-1,2-phenylacetyl-CoA epoxidase subunit PaaC [EC:1.14.13.149]	22.014261302177122	3.7121180881078257
K02612	ring-1,2-phenylacetyl-CoA epoxidase subunit PaaD	8.67611584023492	69.0987630167009
K02614	acyl-CoA thioesterase [EC:3.1.2.-]	182.95895529757345	213.84108582389723
K02616	phenylacetic acid degradation operon negative regulatory protein	71.85015935506354	38.97042196311672
K02617	phenylacetic acid degradation protein	61.042211504466486	49.371524095790434
K02621	topoisomerase IV subunit A [EC:5.6.2.2]	0.0	15.062082404522402
K02623	LysR family transcriptional regulator, pca operon transcriptional activator	59.2010675958815	166.42550100202823
K02624	IclR family transcriptional regulator, pca regulon regulatory protein	55.62259312443203	88.16780637381152
K02625	MFS transporter, MHS family, dicarboxylic acid transporter PcaT	36.41522786859219	93.97342728852863
K02650	type IV pilus assembly protein PilA	25.432087170392002	4.370061134795989
K02651	pilus assembly protein Flp/PilA	200.49736403972054	151.61267241113072
K02652	type IV pilus assembly protein PilB	46.47646383733942	183.52862094710935
K02653	type IV pilus assembly protein PilC	27.117144323607093	103.72909568373913
K02654	leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]	39.138346920614595	95.7722426458032
K02655	type IV pilus assembly protein PilE	200.95852213484096	334.0382014924402
K02656	type IV pilus assembly protein PilF	82.22276380257445	70.96851625796535
K02657	twitching motility two-component system response regulator PilG	191.26912149106374	97.00411823856172
K02658	twitching motility two-component system response regulator PilH	118.86694276517511	90.6583049487738
K02659	twitching motility protein PilI	148.5047495436102	88.04990030704849
K02660	twitching motility protein PilJ	33.24392068106467	80.88552366314845
K02662	type IV pilus assembly protein PilM	95.04177097751617	135.17553721152518
K02663	type IV pilus assembly protein PilN	112.81419357032162	132.50180833544664
K02664	type IV pilus assembly protein PilO	52.412733850048106	97.2623849706344
K02665	type IV pilus assembly protein PilP	165.12653098814786	106.50307385315607
K02666	type IV pilus assembly protein PilQ	35.93102796935532	108.41262767610048
K02667	two-component system, NtrC family, response regulator PilR	0.0	111.81910293710516
K02668	two-component system, NtrC family, sensor histidine kinase PilS [EC:2.7.13.3]	24.209547721856957	103.60007886406204
K02671	type IV pilus assembly protein PilV	253.3119698522477	258.6361840314666
K02672	type IV pilus assembly protein PilW	124.98874581398022	211.301754324414
K02673	type IV pilus assembly protein PilX	159.84655882157097	116.11055355259472
K02674	type IV pilus assembly protein PilY1	142.91603866939167	266.88675331907694
K02676	type IV pilus assembly protein PilZ	72.45640210188017	91.48417187473156
K02686	primosomal replication protein N	46.31150384063273	115.21660412844844
K02687	ribosomal protein L11 methyltransferase [EC:2.1.1.-]	140.07661933121912	86.32217822890945
K02770	fructose PTS system EIIBC or EIIC component [EC:2.7.1.202]	27.875860126700825	86.39117367357869
K02784	phosphocarrier protein HPr	67.31165741769196	110.54105556169495
K02793	mannose PTS system EIIA component [EC:2.7.1.191]	64.96150073540613	120.51355845826882
K02804	N-acetylglucosamine PTS system EIICBA or EIICB component [EC:2.7.1.193]	4.622100035691739	33.261825892465694
K02805	dTDP-4-amino-4,6-dideoxygalactose transaminase [EC:2.6.1.59]	37.68962926598882	116.60560363785376
K02806	nitrogen PTS system EIIA component [EC:2.7.1.-]	83.49596659680661	147.23464727512004
K02825	pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]	124.31659778271856	68.31217221380655
K02834	ribosome-binding factor A	177.04819585370802	187.2997697661715
K02835	peptide chain release factor 1	2.5938666958565006	2.7408207302135486
K02837	peptide chain release factor 3	31.035735860167446	80.77499886580387
K02838	ribosome recycling factor	106.94230822610305	183.50061097210568
K02839	peptide chain release factor	25.241831280035683	23.260400074407457
K02843	heptosyltransferase II [EC:2.4.-.-]	0.0	49.48956613330591
K02847	O-antigen ligase [EC:2.4.1.-]	72.03537037836949	84.49978165828227
K02856	L-rhamnose-H+ transport protein	0.0	22.251419393692707
K02860	16S rRNA processing protein RimM	126.11401951020052	131.02071777784963
K02863	large subunit ribosomal protein L1	161.81831469588155	129.67198503556122
K02864	large subunit ribosomal protein L10	99.81292715598636	149.90555961418366
K02867	large subunit ribosomal protein L11	49.231641051610865	140.10111656763183
K02871	large subunit ribosomal protein L13	173.79681481895574	228.26571791656428
K02874	large subunit ribosomal protein L14	223.92787337348662	185.5690369070855
K02876	large subunit ribosomal protein L15	227.55620615865712	125.80571496296719
K02878	large subunit ribosomal protein L16	283.5244621240355	224.61641831608605
K02879	large subunit ribosomal protein L17	169.47549261914187	273.015499014783
K02881	large subunit ribosomal protein L18	263.4367854575089	133.19986275410608
K02884	large subunit ribosomal protein L19	61.46127537203553	97.33613939163921
K02886	large subunit ribosomal protein L2	182.1746394776391	276.7797327498637
K02887	large subunit ribosomal protein L20	244.1015095654634	121.29438021638083
K02888	large subunit ribosomal protein L21	88.56536028803	261.4952216187345
K02890	large subunit ribosomal protein L22	77.73465686690797	250.01480307754554
K02892	large subunit ribosomal protein L23	242.75615801657142	267.9195871546492
K02895	large subunit ribosomal protein L24	221.12353553987347	355.8879438590171
K02897	large subunit ribosomal protein L25	147.489067533739	200.18938918570043
K02899	large subunit ribosomal protein L27	81.66358859196161	119.87430167784522
K02902	large subunit ribosomal protein L28	146.58532074774743	203.02952683837847
K02904	large subunit ribosomal protein L29	280.58262482890115	209.74207267190377
K02906	large subunit ribosomal protein L3	212.40232001937636	172.78463942555572
K02907	large subunit ribosomal protein L30	206.42361587672644	253.95725562029514
K02909	large subunit ribosomal protein L31	147.71554986302073	159.34927225449894
K02911	large subunit ribosomal protein L32	58.04246557584983	117.22258063926958
K02913	large subunit ribosomal protein L33	110.91732355938967	263.41283656485956
K02914	large subunit ribosomal protein L34	4.235809914350506	4.204390485138356
K02916	large subunit ribosomal protein L35	175.39804130905756	218.91498984652824
K02919	large subunit ribosomal protein L36	88.73933664286923	106.5007623503645
K02926	large subunit ribosomal protein L4	78.58298167374359	274.26732345936455
K02931	large subunit ribosomal protein L5	65.11320453890606	137.7096241248427
K02933	large subunit ribosomal protein L6	186.54329755764883	134.6726008226243
K02935	large subunit ribosomal protein L7/L12	63.506664837761846	209.5058914749068
K02939	large subunit ribosomal protein L9	61.760926163146806	136.98138419914048
K02945	small subunit ribosomal protein S1	0.0	226.11805988169544
K02946	small subunit ribosomal protein S10	28.208195216042565	136.7881114867365
K02948	small subunit ribosomal protein S11	93.38150880916558	76.31750853718574
K02950	small subunit ribosomal protein S12	30.546025964294017	108.43090603010774
K02952	small subunit ribosomal protein S13	82.54339909386323	75.82877137971877
K02954	small subunit ribosomal protein S14	137.22707447974696	225.2659117517294
K02956	small subunit ribosomal protein S15	221.48229356763142	180.68055814200306
K02959	small subunit ribosomal protein S16	70.76136255216119	90.20342450866565
K02961	small subunit ribosomal protein S17	265.4358408606097	168.94453401061074
K02963	small subunit ribosomal protein S18	212.7012373369094	135.92720295543438
K02965	small subunit ribosomal protein S19	270.7354021386054	121.27746156989804
K02967	small subunit ribosomal protein S2	186.3620222462261	143.46703369562147
K02968	small subunit ribosomal protein S20	56.12028178166878	240.21776072480537
K02970	small subunit ribosomal protein S21	91.64448236949208	157.29929949306523
K02982	small subunit ribosomal protein S3	15.682559582798369	149.43731519154952
K02986	small subunit ribosomal protein S4	206.66228102324675	169.00873163015797
K02988	small subunit ribosomal protein S5	167.5148640757012	193.54772296298546
K02990	small subunit ribosomal protein S6	177.35510982220381	211.74991392447274
K02992	small subunit ribosomal protein S7	28.298591362161087	28.290366119605455
K02994	small subunit ribosomal protein S8	219.28718604394624	275.4633221978708
K02996	small subunit ribosomal protein S9	64.26337700571503	122.9889254309233
K03040	DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]	1.2572452715055427	9.731465601275291
K03060	DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]	266.05104629676043	103.08247705829031
K03070	preprotein translocase subunit SecA [EC:7.4.2.8]	0.0	28.45895042824406
K03071	preprotein translocase subunit SecB	175.68923031961987	133.31745803057782
K03072	preprotein translocase subunit SecD	20.612414398160986	24.56265024375287
K03073	preprotein translocase subunit SecE	65.84889642748277	308.61372977090446
K03074	preprotein translocase subunit SecF	0.0	84.08827588820407
K03075	preprotein translocase subunit SecG	81.97835609462446	96.58979593146859
K03076	preprotein translocase subunit SecY	194.00170414120544	196.08662712581815
K03088	RNA polymerase sigma-70 factor, ECF subfamily	974.4026356860819	1737.8186446350198
K03089	RNA polymerase sigma-32 factor	0.0	87.77576384572616
K03092	RNA polymerase sigma-54 factor	96.31307747420459	247.09133477801194
K03098	apolipoprotein D and lipocalin family protein	149.87362591580438	106.89773867432429
K03100	signal peptidase I [EC:3.4.21.89]	125.45337449139765	182.78697819009466
K03101	signal peptidase II [EC:3.4.23.36]	198.38945042384896	198.7232359864792
K03106	signal recognition particle subunit SRP54 [EC:3.6.5.4]	32.29890258909734	118.60837512379584
K03110	fused signal recognition particle receptor	41.39590703604718	76.7525178230437
K03111	single-strand DNA-binding protein	263.5201688806354	133.21666485422963
K03113	translation initiation factor 1	103.04613235767776	210.4642133381392
K03116	sec-independent protein translocase protein TatA	73.16309494971709	134.95213726525805
K03117	sec-independent protein translocase protein TatB	60.29952478249727	119.39931699076841
K03118	sec-independent protein translocase protein TatC	204.46320200847944	141.84766088278792
K03119	taurine dioxygenase [EC:1.14.11.17]	49.40726324960127	128.54746806405464
K03149	thiazole synthase [EC:2.8.1.10]	146.4334559378523	134.54267105646653
K03153	glycine oxidase [EC:1.4.3.19]	38.633806546781095	75.45296764435399
K03154	sulfur carrier protein	90.73502880126976	103.35593366585042
K03168	DNA topoisomerase I [EC:5.6.2.1]	0.0	18.188224822771883
K03169	DNA topoisomerase III [EC:5.6.2.1]	12.892372422365447	118.88165691181709
K03177	tRNA pseudouridine55 synthase [EC:5.4.99.25]	108.88646044843243	117.7955613900728
K03179	4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]	62.954287674947366	91.58014780156451
K03181	chorismate--pyruvate lyase [EC:4.1.3.40]	8.849179825501214	46.959577766954936
K03182	4-hydroxy-3-polyprenylbenzoate decarboxylase [EC:4.1.1.98]	12.429550594494422	29.233964292787366
K03183	demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]	32.81333591143738	89.90972768338445
K03185	2-octaprenyl-6-methoxyphenol hydroxylase [EC:1.14.13.-]	0.0	12.82569374148661
K03186	flavin prenyltransferase [EC:2.5.1.129]	20.714313556738286	22.01745257752127
K03187	urease accessory protein	89.99568743440132	64.19732818134983
K03188	urease accessory protein	59.3860818335933	126.5223973747116
K03189	urease accessory protein	40.493340963620554	123.17312695169986
K03190	urease accessory protein	72.97248126737139	126.97642314151867
K03192	urease accessory protein	47.13353093624842	109.26747579672221
K03194	type IV secretion system protein VirB1	113.42549907378807	73.32652104686659
K03195	type IV secretion system protein VirB10	272.64565356994046	173.28380748217455
K03196	type IV secretion system protein VirB11 [EC:7.4.2.8]	276.92622326216326	161.62994853404538
K03197	type IV secretion system protein VirB2	23.75126985225114	22.068674702406625
K03198	type IV secretion system protein VirB3	212.6593398949522	202.7978909493918
K03199	type IV secretion system protein VirB4 [EC:7.4.2.8]	344.06299195544307	204.26870600298264
K03200	type IV secretion system protein VirB5	328.4073383302466	205.3189052460814
K03201	type IV secretion system protein VirB6	315.83141503289403	123.28922654989468
K03202	type IV secretion system protein VirB7	263.12064045568695	125.23797879832968
K03203	type IV secretion system protein VirB8	208.44841441346355	135.94697698771853
K03204	type IV secretion system protein VirB9	201.2313385267482	105.33976636841624
K03205	type IV secretion system protein VirD4 [EC:7.4.2.8]	335.4220291781653	359.9142126584525
K03208	colanic acid biosynthesis glycosyl transferase WcaI	55.30850542654901	61.79713361040423
K03210	preprotein translocase subunit YajC	221.2584410094717	200.49782912542537
K03215	23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	31.495176553738766	106.83276407904879
K03216	tRNA (cytidine/uridine-2'-O-)-methyltransferase [EC:2.1.1.207]	48.310129893346236	127.34113554836257
K03217	YidC/Oxa1 family membrane protein insertase	202.1372499542756	149.72380556695114
K03218	23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]	63.26737355526011	152.89691616797376
K03219	type III secretion protein C	35.39067261738421	100.13583545766144
K03220	type III secretion protein D	27.858364098419827	116.3341088940075
K03222	type III secretion protein J	49.97990932861451	125.13598130960273
K03223	type III secretion protein L	52.71648135943785	115.12732961727167
K03224	ATP synthase in type III secretion protein N [EC:7.4.2.8]	55.28399667527603	85.10178245253593
K03225	type III secretion protein Q	40.24921948926208	108.60599751047047
K03226	type III secretion protein R	34.88715195072047	107.6126728906801
K03227	type III secretion protein S	38.47904362177192	101.23919926496625
K03228	type III secretion protein T	47.615530414750566	121.54821818680244
K03229	type III secretion protein U	53.217658488571125	125.29990376387178
K03230	type III secretion protein V	29.246292894048818	96.11931770361568
K03269	UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]	162.4000665810247	160.65245479471827
K03270	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase) [EC:3.1.3.45]	64.56923548784216	99.57647120649592
K03271	D-sedoheptulose 7-phosphate isomerase [EC:5.3.1.28]	167.21832607489762	238.62377559389256
K03272	D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase [EC:2.7.1.167 2.7.7.70]	11.931557814066695	10.651385439138561
K03273	D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83]	271.9624676558063	162.22987091822597
K03274	ADP-L-glycero-D-manno-heptose 6-epimerase [EC:5.1.3.20]	92.37766971414308	87.38651843026253
K03282	large conductance mechanosensitive channel	200.88462019943316	103.45406570032931
K03284	magnesium transporter	122.49998051500603	54.52180483250906
K03286	OmpA-OmpF porin, OOP family	658.8538584352035	488.00312907208297
K03288	MFS transporter, MHS family, citrate/tricarballylate:H+ symporter	22.35428891929067	99.58089996814698
K03292	glycoside/pentoside/hexuronide:cation symporter, GPH family	86.24788790397464	35.361661071260286
K03294	basic amino acid/polyamine antiporter, APA family	29.4582130893625	63.22117472515394
K03297	small multidrug resistance pump	129.89747301236955	222.2273344980545
K03298	drug/metabolite transporter, DME family	38.17581491076679	99.51215704058944
K03299	gluconate:H+ symporter, GntP family	7.033224472969039	18.093550330283747
K03300	citrate-Mg2+:H+ or citrate-Ca2+:H+ symporter, CitMHS family	12.544276595891235	26.52187224012612
K03303	lactate permease	42.98056775704038	94.75632745671376
K03305	proton-dependent oligopeptide transporter, POT family	29.216238366940345	69.95613630843947
K03307	solute:Na+ symporter, SSS family	49.07041998119327	121.20811648615108
K03310	alanine or glycine:cation symporter, AGCS family	15.330545934040373	0.0
K03313	Na+:H+ antiporter, NhaA family	130.9474851636224	111.59444040527958
K03316	monovalent cation:H+ antiporter, CPA1 family	39.82060257557642	39.850890858377724
K03320	ammonium transporter, Amt family	96.74976259725094	56.33136187922678
K03321	sulfate permease, SulP family	45.20220555673855	121.5797051281901
K03322	manganese transport protein	19.936956790997513	89.84523869793911
K03324	phosphate:Na+ symporter	39.00728771490229	79.67522857124227
K03325	arsenite transporter	144.2585099927691	133.44624175753643
K03327	multidrug resistance protein, MATE family	103.12962311840113	200.90344930436203
K03335	inosose dehydratase [EC:4.2.1.44]	1.9767112933635698	0.0
K03337	5-deoxy-glucuronate isomerase [EC:5.3.1.30]	0.0	4.943508071036187
K03342	para-aminobenzoate synthetase / 4-amino-4-deoxychorismate lyase [EC:2.6.1.85 4.1.3.38]	50.272583175932745	56.119616568883494
K03378	morphine 6-dehydrogenase [EC:1.1.1.218]	133.54924117284486	92.54530705120555
K03381	catechol 1,2-dioxygenase [EC:1.13.11.1]	64.64741303752312	39.90141370510764
K03387	NADH-dependent peroxiredoxin subunit F [EC:1.8.1.-]	22.05220514265157	92.06061016752554
K03392	aminocarboxymuconate-semialdehyde decarboxylase [EC:4.1.1.45]	53.907087872920144	19.75451076897229
K03394	precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]	36.30554673424573	106.86739777213585
K03395	aminoglycoside 3-N-acetyltransferase I [EC:2.3.1.60]	9.745126746124177	3.1451394748053687
K03396	S-(hydroxymethyl)glutathione synthase [EC:4.4.1.22]	4.609970887251534	9.903041266467678
K03406	methyl-accepting chemotaxis protein	1838.9009463827242	3368.2613803081535
K03407	two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	40.92564313479691	125.00216666480361
K03408	purine-binding chemotaxis protein CheW	256.6177352693867	591.4189675665821
K03409	chemotaxis protein CheX	23.44714666127254	61.515305089372134
K03410	chemotaxis protein CheC	7.232836623847818	13.909264092114046
K03411	chemotaxis protein CheD [EC:3.5.1.44]	132.44759963752352	318.1738916484922
K03412	two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]	258.8106602619366	306.1741619549294
K03413	two-component system, chemotaxis family, chemotaxis protein CheY	319.55175402813535	454.6714919104334
K03414	chemotaxis protein CheZ	124.70285212486087	277.1322660621672
K03415	two-component system, chemotaxis family, chemotaxis protein CheV	25.354499977493518	0.0
K03424	TatD DNase family protein [EC:3.1.21.-]	96.18811862191134	221.9164470847856
K03426	NAD+ diphosphatase [EC:3.6.1.22]	67.56953599404235	58.80719503731822
K03427	type I restriction enzyme M protein [EC:2.1.1.72]	134.4586768514677	174.6478077975232
K03429	processive 1,2-diacylglycerol beta-glucosyltransferase [EC:2.4.1.315]	38.840968108635934	47.76600087531304
K03431	phosphoglucosamine mutase [EC:5.4.2.10]	33.04622271732911	102.20501894397631
K03437	RNA methyltransferase, TrmH family	8.4903502393454	13.5516998619701
K03438	16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]	38.1255272466585	126.218502742997
K03439	tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]	83.82771132936587	111.93895144318883
K03442	small conductance mechanosensitive channel	11.200481442153075	22.825915247166055
K03446	MFS transporter, DHA2 family, multidrug resistance protein	155.6436299910451	204.93801231969655
K03449	MFS transporter, CP family, cyanate transporter	81.37993110277591	31.975309481617494
K03453	bile acid:Na+ symporter, BASS family	0.0	12.626282920829409
K03455	monovalent cation:H+ antiporter-2, CPA2 family	213.10969267199317	216.35780732968826
K03457	nucleobase:cation symporter-1, NCS1 family	126.14332267413127	247.55950150307328
K03464	muconolactone D-isomerase [EC:5.3.3.4]	61.59525058246134	57.59639491118868
K03466	DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family	103.2389464607582	39.23727427698663
K03469	ribonuclease HI [EC:3.1.26.4]	86.34461696830532	153.81258206372482
K03470	ribonuclease HII [EC:3.1.26.4]	57.10889682754287	94.87881768027353
K03474	pyridoxine 5-phosphate synthase [EC:2.6.99.2]	35.65132408165235	106.8171080181244
K03477	DeoR family transcriptional regulator, ulaG and ulaABCDEF operon transcriptional repressor	78.46303190930173	0.0
K03478	chitin disaccharide deacetylase [EC:3.5.1.105]	33.29635509710928	68.15438786779073
K03495	tRNA uridine 5-carboxymethylaminomethyl modification enzyme	0.0	154.56890966200353
K03496	chromosome partitioning protein	291.9811620267791	277.70351804197503
K03497	ParB family transcriptional regulator, chromosome partitioning protein	652.7583709872181	385.7836195307746
K03498	trk system potassium uptake protein	110.62316487531548	138.16013407647944
K03499	trk system potassium uptake protein	54.91443332943863	133.34632267888256
K03500	16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]	90.68305951481136	231.8856866833008
K03501	16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]	303.915546397562	218.22200519449567
K03503	DNA polymerase V [EC:3.4.21.-]	1.6406372777327443	0.0
K03517	quinolinate synthase [EC:2.5.1.72]	50.84660675410512	21.364870663358083
K03521	electron transfer flavoprotein beta subunit	45.96553687649537	264.3637965830667
K03522	electron transfer flavoprotein alpha subunit	8.073665688505775	178.96623889517647
K03524	BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	74.15895528337626	19.57102795074436
K03525	type III pantothenate kinase [EC:2.7.1.33]	121.44633677506093	88.76924386066217
K03526	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]	33.961257840585844	96.17893116636621
K03527	4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4]	164.65045296707004	165.74335516140482
K03529	chromosome segregation protein	20.10977032187123	135.10809571831246
K03530	DNA-binding protein HU-beta	125.75785547436561	196.18056349136444
K03531	cell division protein FtsZ	152.88734362160653	150.50855105249087
K03534	L-rhamnose mutarotase [EC:5.1.3.32]	62.64642555767967	61.41577449858241
K03535	MFS transporter, ACS family, glucarate transporter	35.40766773688008	51.30834976679668
